date,candidate_id,proposal_hash,source,expected_direction,stage,dev_ic,dev_t,blend_dev_gain,virgin_ic,virgin_t,virgin_n,holdout_ic,holdout_t,holdout_n,holdout_p_onesided,fresh_ic,fresh_t,fresh_n,family_n,bh_threshold,verdict,reasons,expression,canonical,lookback,n_nodes,coverage,screen_pass,blend_by_tier,mechanism_tag,cluster_id,cluster_rep,redundant_with,max_corr,corr_with,residual_dev_ic,residual_dev_t,residual_vs,model_dev_t,model_holdout_t,oracle_flags,quarantined,horizon,pooled_ic,pooled_t,pooled_n,pooled_p_onesided,recent_ic,recent_t,recent_n,recent_p_onesided,adoption_tier,rule_version,universe
2026-09-04,mom127_secmean_lowsi,6972ef67833d,cc-miner:cc_20260904_pool4,positive,screen,0.0278636317465348,1.9388187538383903,,,,,,,,,,,,,,screen_fail,,"where(gt(rank(short_ratio - sector_demean(short_ratio)), 0.7), 0, delay(ts_sum(returns, 120), 126) - sector_demean(delay(ts_sum(returns, 120), 126)))","where(gt(rank(sub(short_ratio, sector_demean(short_ratio))), 0.7), 0, sub(delay(ts_sum(returns, 120), 126), sector_demean(delay(ts_sum(returns, 120), 126))))",247.0,15.0,0.9732479616549304,False,,sector_momentum_short_interest_conditional,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,secdisp20,4f2f0ea480d0,cc-miner:cc_20260904_pool4,negative,screen,-0.0240448432740273,-1.452603262089327,,,,,,,,,,,,,,screen_fail,,"abs(sector_demean(ts_sum(returns, 20))) - sector_demean(abs(sector_demean(ts_sum(returns, 20))))","sub(abs(sector_demean(ts_sum(returns, 20))), sector_demean(abs(sector_demean(ts_sum(returns, 20)))))",21.0,10.0,0.9998556285032646,False,,sector_return_dispersion,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,tone120_secmean,7d73571efb64,cc-miner:cc_20260904_pool4,positive,screen,0.0350610933754092,1.2084308684512886,,,,,,,,,,,,,,screen_fail,,"ts_mean(news_tone, 120) - sector_demean(ts_mean(news_tone, 120))","sub(ts_mean(news_tone, 120), sector_demean(ts_mean(news_tone, 120)))",120.0,6.0,0.2934025835279341,False,,sector_tone_level,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,instown_chg63_secmean,7dd49432ba20,cc-miner:cc_20260904_pool4,positive,screen,-0.0280687157149441,-1.7011181266805633,,,,,,,,,,,,,,screen_fail,,"delta(inst_own, 63) - sector_demean(delta(inst_own, 63))","sub(delta(inst_own, 63), sector_demean(delta(inst_own, 63)))",63.0,6.0,0.958449883239552,False,,sector_institutional_flow,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,tone120w_secmean,c754a7fbab18,cc-miner:cc_20260904_pool4,positive,screen,0.0088290253377415,0.4264285496432629,,,,,,,,,,,,,,screen_fail,,"(ts_sum(fillna(news_tone, 0) * fillna(news_articles, 0), 120) / ts_sum(fillna(news_articles, 0), 120)) - sector_demean(ts_sum(fillna(news_tone, 0) * fillna(news_articles, 0), 120) / ts_sum(fillna(news_articles, 0), 120))","sub(div(ts_sum(mul(fillna(news_tone, 0), fillna(news_articles, 0)), 120), ts_sum(fillna(news_articles, 0), 120)), sector_demean(div(ts_sum(mul(fillna(news_tone, 0), fillna(news_articles, 0)), 120), ts_sum(fillna(news_articles, 0), 120))))",120.0,22.0,0.9401074845793196,False,,sector_tone_level,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,secdisp60,ae432953fa48,cc-miner:cc_20260904_pool4,negative,screen,-0.034847891097853,-2.119952527293392,,,,,,,,,,,,,,screen_pass,,"abs(sector_demean(ts_sum(returns, 60))) - sector_demean(abs(sector_demean(ts_sum(returns, 60))))","sub(abs(sector_demean(ts_sum(returns, 60))), sector_demean(abs(sector_demean(ts_sum(returns, 60)))))",61.0,10.0,0.9995668855097938,True,,sector_return_dispersion,secdisp60,True,,0.279,incumbent:volatility_60d,,-2.119952527293392,,,,,False,20.0,,,,,,,,,,,
2026-09-04,svr_chg_secmean,fb8dfb54316a,cc-miner:cc_20260904_pool4,negative,screen,0.0147163637507134,0.7670881107615148,,,,,,,,,,,,,,screen_fail,,"(ts_mean(fillna(short_vol_ratio, 0), 20) - ts_mean(fillna(short_vol_ratio, 0), 120)) - sector_demean(ts_mean(fillna(short_vol_ratio, 0), 20) - ts_mean(fillna(short_vol_ratio, 0), 120))","sub(sub(ts_mean(fillna(short_vol_ratio, 0), 20), ts_mean(fillna(short_vol_ratio, 0), 120)), sector_demean(sub(ts_mean(fillna(short_vol_ratio, 0), 20), ts_mean(fillna(short_vol_ratio, 0), 120))))",120.0,16.0,0.9973399551726504,False,,sector_short_volume_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,newsvol_abn_secmean,5c8b9e246216,cc-miner:cc_20260904_pool4,negative,screen,-0.0517548982890871,-3.732917024483044,,,,,,,,,,,,,,screen_pass,,"(ts_mean(log(fillna(news_articles, 0)), 20) - ts_mean(log(fillna(news_articles, 0)), 120)) - sector_demean(ts_mean(log(fillna(news_articles, 0)), 20) - ts_mean(log(fillna(news_articles, 0)), 120))","sub(sub(ts_mean(log(fillna(news_articles, 0)), 20), ts_mean(log(fillna(news_articles, 0)), 120)), sector_demean(sub(ts_mean(log(fillna(news_articles, 0)), 20), ts_mean(log(fillna(news_articles, 0)), 120))))",120.0,20.0,0.9654158079570352,True,,sector_media_coverage_shock,newsvol_abn_secmean,True,,0.226,prior:turn_r20_120_secmean,,-3.732917024483044,,,,,False,20.0,,,,,,,,,,,
2026-09-04,overnight20_secmean,e17ec7d36e3d,cc-miner:cc_20260904_pool4,positive,screen,-0.0194242831120781,-1.0744109396385957,,,,,,,,,,,,,,screen_fail,,"ts_sum(open / delay(close, 1) - 1, 20) - sector_demean(ts_sum(open / delay(close, 1) - 1, 20))","sub(ts_sum(sub(div(open, delay(close, 1)), 1), 20), sector_demean(ts_sum(sub(div(open, delay(close, 1)), 1), 20)))",21.0,14.0,0.9998556285032646,False,,sector_overnight_return,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,intraday20_secmean,33df0e46291e,cc-miner:cc_20260904_pool4,negative,screen,0.0051359767401331,0.276689075351802,,,,,,,,,,,,,,screen_fail,,"ts_sum(close / open - 1, 20) - sector_demean(ts_sum(close / open - 1, 20))","sub(ts_sum(sub(div(close, open), 1), 20), sector_demean(ts_sum(sub(div(close, open), 1), 20)))",20.0,12.0,0.9998628470781014,False,,sector_intraday_return,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-04,insttop5_chg63_secmean,a29707ce00c4,cc-miner:cc_20260904_pool4,negative,screen,-0.0309861534158271,-1.932774207732984,,,,,,,,,,,,,,screen_fail,,"delta(inst_top5, 63) - sector_demean(delta(inst_top5, 63))","sub(delta(inst_top5, 63), sector_demean(delta(inst_top5, 63)))",63.0,6.0,0.9791094444223876,False,,sector_institutional_concentration_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_btm,2826715e34e1,cc-miner:cc_20260906_pool5,positive,screen,0.0135695976789888,0.8859961870792817,,,,,,,,,,,,,,screen_fail,,book_to_market - sector_demean(book_to_market),"sub(book_to_market, sector_demean(book_to_market))",0.0,4.0,0.9770341041568164,False,,sector_value_btm,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_filing_days,54e4efc5c382,cc-miner:cc_20260906_pool5,positive,screen,0.0136183559912359,0.9725324598679236,,,,,,,,,,,,,,screen_fail,,filing_days - sector_demean(filing_days),"sub(filing_days, sector_demean(filing_days))",0.0,4.0,0.9770341041568164,False,,sector_filing_cycle,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_retvol_corr60,09631f8c2d0a,cc-miner:cc_20260906_pool5,negative,screen,0.0031777845439294,0.1910428728460402,,,,,,,,,,,,,,screen_fail,,"ts_corr(returns, volume, 60) - sector_demean(ts_corr(returns, volume, 60))","sub(ts_corr(returns, volume, 60), sector_demean(ts_corr(returns, volume, 60)))",61.0,8.0,0.9995668855097938,False,,sector_return_volume_corr,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_range20,d4d6039ebcd4,cc-miner:cc_20260906_pool5,negative,screen,-0.0002292323984493,-0.0116064334068782,,,,,,,,,,,,,,screen_fail,,"ts_max(high, 20) / ts_min(low, 20) - sector_demean(ts_max(high, 20) / ts_min(low, 20))","sub(div(ts_max(high, 20), ts_min(low, 20)), sector_demean(div(ts_max(high, 20), ts_min(low, 20))))",20.0,12.0,0.9998628470781014,False,,sector_price_range,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_mom127_minus_seas228,a415f718946d,cc-miner:cc_20260906_pool5,positive,screen,0.0366808946351782,2.122474807522519,,,,,,,,,,,,,,screen_pass,,"(delay(ts_sum(returns, 105), 140) - sector_demean(delay(ts_sum(returns, 105), 140))) - (delay(ts_sum(returns, 20), 228) - sector_demean(delay(ts_sum(returns, 20), 228)))","sub(sub(delay(ts_sum(returns, 105), 140), sector_demean(delay(ts_sum(returns, 105), 140))), sub(delay(ts_sum(returns, 20), 228), sector_demean(delay(ts_sum(returns, 20), 228))))",249.0,17.0,0.997863301848316,True,,sector_mom_minus_seasonality,ind_mom_12_7,False,ind_mom_12_7,0.738,prior:ind_mom_12_7,-0.0175361733821433,-1.267424754751809,prior:ind_mom_12_7,,,,False,20.0,,,,,,,,,,,
2026-09-06,ins_ratio120,7df435ba34f7,cc-miner:cc_20260906_pool5,positive,screen,-0.0067677434663478,-0.6167546065639957,,,,,,,,,,,,,,screen_fail,,"ts_sum(insider_buys, 120) / (ts_sum(insider_sells, 120) + 1)","div(ts_sum(insider_buys, 120), add(ts_sum(insider_sells, 120), 1))",120.0,6.0,0.9759585365061376,False,,insider_buy_sell_ratio,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_filing_pre42,7565cb2bb61c,cc-miner:cc_20260906_pool5,positive,screen,0.0072920877851607,0.5565685420656291,,,,,,,,,,,,,,screen_fail,,"gt(filing_days, 42) - sector_demean(gt(filing_days, 42))","sub(gt(filing_days, 42), sector_demean(gt(filing_days, 42)))",0.0,6.0,0.9770341041568164,False,,sector_filing_cycle,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,overnight60,bc0b2c32a038,cc-miner:cc_20260906_pool5,positive,screen,-0.0216923024649059,-1.1226716261341232,,,,,,,,,,,,,,screen_fail,,"ts_sum(log(open / delay(close, 1)), 60)","ts_sum(log(div(open, delay(close, 1))), 60)",61.0,6.0,0.9995668855097938,False,,overnight_return_persistence,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_cash_level,6ade1e0b954c,cc-miner:cc_20260906_pool5,positive,screen,0.015680327432972,1.7130834205718752,,,,,,,,,,,,,,screen_fail,,sector_rank(cash_to_assets),sector_rank(cash_to_assets),0.0,2.0,0.9850611593753046,False,,cash_holdings_level,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_cash_level,d2a292b875d4,cc-miner:cc_20260906_pool5,positive,screen,-0.0074427771735887,-0.307574581520974,,,,,,,,,,,,,,screen_fail,,cash_to_assets - sector_demean(cash_to_assets),"sub(cash_to_assets, sector_demean(cash_to_assets))",0.0,4.0,0.9850611593753046,False,,cash_holdings_level,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_cash_chg63,4bf086a15152,cc-miner:cc_20260906_pool5,positive,screen,0.0002701411151332,0.0435006574406533,,,,,,,,,,,,,,screen_fail,,"sector_rank(delta(cash_to_assets, 63))","sector_rank(delta(cash_to_assets, 63))",63.0,3.0,0.9839242338385132,False,,cash_holdings_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sm_ep_level,454940b0477d,cc-miner:cc_20260906_pool5,positive,screen,-0.0004058791915287,-0.0171424502469751,,,,,,,,,,,,,,screen_fail,,earnings_yield - sector_demean(earnings_yield),"sub(earnings_yield, sector_demean(earnings_yield))",0.0,4.0,0.972699349967336,False,,sector_value_ep,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_gp_chg63,647c6358e08d,cc-miner:cc_20260906_pool5,positive,screen,0.0088263068372763,0.8308058673199606,,,,,,,,,,,,,,screen_fail,,"sector_rank(delta(gross_profitability, 63))","sector_rank(delta(gross_profitability, 63))",63.0,3.0,0.4922707109935285,False,,gross_profitability_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_breadth_pct63,a47ea0f0f896,cc-miner:cc_20260906_pool5,positive,screen,0.0151209008410702,1.1051984346578816,,,,,,,,,,,,,,screen_fail,,"sector_rank(pct_change(inst_holders, 63))","sector_rank(pct_change(inst_holders, 63))",63.0,3.0,0.9791094444223876,False,,breadth_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_instown_chg63,fa1599e92265,cc-miner:cc_20260906_pool5,positive,screen,0.0059791909529757,0.8820619425419499,,,,,,,,,,,,,,screen_fail,,"sector_rank(delta(inst_own, 63))","sector_rank(delta(inst_own, 63))",63.0,3.0,0.958449883239552,False,,inst_own_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,filing_react63,2ef016c7f6e0,cc-miner:cc_20260906_pool5,positive,screen,-0.0002736519012931,-0.0279709360382623,,,,,,,,,,,,,,screen_fail,,"ts_sum(mul(returns, lt(filing_days, 3)), 63)","ts_sum(mul(returns, lt(filing_days, 3)), 63)",64.0,5.0,0.9751500561244194,False,,filing_reaction_drift,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,frog_mom61,75a860c0b085,cc-miner:cc_20260906_pool5,positive,screen,-0.0031324648323952,-0.2097857376498448,,,,,,,,,,,,,,screen_fail,,"sector_rank(delay(ts_sum(returns, 100), 20) * abs(delay(ts_mean(gt(returns, 0), 100) - ts_mean(lt(returns, 0), 100), 20)))","sector_rank(mul(delay(ts_sum(returns, 100), 20), abs(delay(sub(ts_mean(gt(returns, 0), 100), ts_mean(lt(returns, 0), 100)), 20))))",121.0,14.0,0.9991337710195876,False,,frog_in_pan_momentum,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_wiki_abn60,d5f3efe7a08c,cc-miner:cc_20260906_pool5,negative,screen,-0.006052804806744,-1.1943255961392234,,,,,,,,,,,,,,screen_fail,,"sector_rank(log(fillna(wiki_views, 0)) - ts_mean(log(fillna(wiki_views, 0)), 60))","sector_rank(sub(log(fillna(wiki_views, 0)), ts_mean(log(fillna(wiki_views, 0)), 60)))",60.0,9.0,0.9733634588523188,False,,wiki_attention_shock,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,loud_drift63,e5aad0223d72,cc-miner:cc_20260906_pool5,positive,screen,-0.0011739188591943,-0.1171053957772759,,,,,,,,,,,,,,screen_fail,,"ts_sum(mul(returns, gt(volume, mul(ts_mean(volume, 63), 2))), 63)","ts_sum(mul(returns, gt(volume, mul(ts_mean(volume, 63), 2))), 63)",126.0,8.0,0.9991048967202404,False,,loud_day_drift,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_coverage120,0a7be95feb6a,cc-miner:cc_20260906_pool5,negative,screen,0.0263896339162895,2.732069567388128,,,,,,,,,,,,,,screen_fail,,"sector_rank(log(ts_sum(fillna(news_articles, 0), 120)))","sector_rank(log(ts_sum(fillna(news_articles, 0), 120)))",120.0,5.0,0.9654158079570352,False,,media_coverage_level,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_share_iss126,ca4cd8eefaf6,cc-miner:cc_20260906_pool5,negative,screen,0.0051969767358853,0.519375628693981,,,,,,,,,,,,,,screen_fail,,"sector_rank(pct_change(div(marketcap, close), 126))","sector_rank(pct_change(div(marketcap, close), 126))",126.0,5.0,0.9733778960019924,False,,net_share_issuance,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_sales_growth250,bb3975fb9ddc,cc-miner:cc_20260906_pool5,negative,screen,0.0056623889954646,0.4491402782747757,,,,,,,,,,,,,,screen_fail,,"sector_rank(pct_change(mul(sales_to_price, marketcap), 250))","sector_rank(pct_change(mul(sales_to_price, marketcap), 250))",250.0,5.0,0.902152218087583,False,,sales_growth_glamour,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_lev_chg63,93bdbf166d25,cc-miner:cc_20260906_pool5,negative,screen,0.0090007926314867,1.238955492722214,,,,,,,,,,,,,,screen_fail,,"sector_rank(delta(leverage, 63))","sector_rank(delta(leverage, 63))",63.0,3.0,0.9922147670385436,False,,leverage_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_tone_disp60,f8ae8d93baad,cc-miner:cc_20260906_pool5,negative,screen,-0.0143236967778205,-1.074356022367413,,,,,,,,,,,,,,screen_fail,,"sector_rank(ts_std(news_tone, 60))","sector_rank(ts_std(news_tone, 60))",60.0,3.0,0.3339745833979997,False,,news_tone_dispersion,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,sr_netcash,fba5f40d4575,cc-miner:cc_20260906_pool5,positive,screen,0.0061233762399654,0.557355539851224,,,,,,,,,,,,,,screen_fail,,sector_rank(cash_to_assets - leverage),"sector_rank(sub(cash_to_assets, leverage))",0.0,4.0,0.9850611593753046,False,,cash_holdings_level,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,seas5_240,8ef8fc0e0cfe,cc-miner:cc_20260906_pool6,positive,screen,0.0202224505199779,1.9422318904546385,,,,,,,,,,,,,,screen_fail,,"delay(ts_sum(returns, 5), 240)","delay(ts_sum(returns, 5), 240)",246.0,3.0,0.9979066132973368,False,,return_seasonality_short_window,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,ind_seas5_240,40f78df81139,cc-miner:cc_20260906_pool6,positive,screen,0.0190037846972675,1.7896090061239116,,,,,,,,,,,,,,screen_fail,,"sub(delay(ts_sum(returns, 5), 240), sector_demean(delay(ts_sum(returns, 5), 240)))","sub(delay(ts_sum(returns, 5), 240), sector_demean(delay(ts_sum(returns, 5), 240)))",246.0,8.0,0.9979066132973368,False,,industry_seasonality_short_window,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,volseas_228,03336fdef4c1,cc-miner:cc_20260906_pool6,positive,screen,-0.0150067551518079,-1.887052733657184,,,,,,,,,,,,,,screen_fail,,"delay(div(ts_max(volume, 20), ts_mean(volume, 20)), 228)","delay(div(ts_max(volume, 20), ts_mean(volume, 20)), 228)",248.0,6.0,0.9978777389979896,False,,announcement_premium_volume_seasonal,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,ind_volseas_228,d3aceb071409,cc-miner:cc_20260906_pool6,positive,screen,-0.0188302044190275,-1.039444323627138,,,,,,,,,,,,,,screen_fail,,"sub(rank(delay(div(ts_max(volume, 20), ts_mean(volume, 20)), 228)), sector_demean(rank(delay(div(ts_max(volume, 20), ts_mean(volume, 20)), 228))))","sub(rank(delay(div(ts_max(volume, 20), ts_mean(volume, 20)), 228)), sector_demean(rank(delay(div(ts_max(volume, 20), ts_mean(volume, 20)), 228))))",248.0,16.0,0.9978777389979896,False,,industry_announcement_premium_volume_seasonal,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,wiki120_sn,8bdcb154d830,cc-miner:cc_20260906_pool6,negative,screen,-0.0041751215137798,-0.6969950270601761,,,,,,,,,,,,,,screen_fail,,"sector_rank(sub(log(fillna(wiki_views, 0)), ts_mean(log(fillna(wiki_views, 0)), 120)))","sector_rank(sub(log(fillna(wiki_views, 0)), ts_mean(log(fillna(wiki_views, 0)), 120)))",120.0,9.0,0.9711581842396856,False,,wiki_attention_shock,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,news_att_sn,4514e985bd59,cc-miner:cc_20260906_pool6,positive,screen,0.0005747758488168,0.0860876047997486,,,,,,,,,,,,,,screen_fail,,"sector_rank(sub(ts_mean(log(fillna(news_articles, 0)), 20), ts_mean(log(fillna(news_articles, 0)), 120)))","sector_rank(sub(ts_mean(log(fillna(news_articles, 0)), 20), ts_mean(log(fillna(news_articles, 0)), 120)))",120.0,10.0,0.9654158079570352,False,,intra_industry_news_attention,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,crash_min20,88bab70f61bf,cc-miner:cc_20260906_pool6,positive,screen,-0.0064990049886929,-0.30840494264217,,,,,,,,,,,,,,screen_fail,,"ts_min(returns, 20)","ts_min(returns, 20)",21.0,2.0,0.9998556285032646,False,,crash_continuation,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,svol_ratio_sn,b5987b52fa9c,cc-miner:cc_20260906_pool6,negative,screen,-0.0049782063466519,-0.8194407881469414,,,,,,,,,,,,,,screen_fail,,"sector_rank(div(ts_std(returns, 5), ts_std(returns, 60)))","sector_rank(div(ts_std(returns, 5), ts_std(returns, 60)))",61.0,6.0,0.9995668855097938,False,,volatility_shock_sector_neutral,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,si_x_indtone,e16a3515c47a,cc-miner:cc_20260906_pool6,negative,screen,-0.0320740951164596,-2.4622736964259127,,,,,,,,,,,,,,screen_pass,,"mul(add(rank(days_to_cover), rank(short_ratio)), sub(1.5, rank(sub(ts_mean(fillna(news_tone, 0), 20), sector_demean(ts_mean(fillna(news_tone, 0), 20))))))","mul(add(rank(days_to_cover), rank(short_ratio)), sub(1.5, rank(sub(ts_mean(fillna(news_tone, 0), 20), sector_demean(ts_mean(fillna(news_tone, 0), 20))))))",20.0,16.0,0.9341268953270556,True,,short_interest_x_industry_tone,si_ranksum20,False,si_ranksum20,0.89,prior:si_ranksum20,0.0052503073630094,0.323220338498507,prior:si_ranksum20,,,,False,20.0,,,,,,,,,,,
2026-09-06,ep_x_breadth,7bc909d22504,cc-miner:cc_20260906_pool6,positive,screen,0.0263424950340758,2.2930916441937543,,,,,,,,,,,,,,screen_pass,,"where(gt(rank(delta(inst_holders, 126)), 0.5), rank(delta(earnings_yield, 63)), 0.5)","where(gt(rank(delta(inst_holders, 126)), 0.5), rank(delta(earnings_yield, 63)), 0.5)",126.0,8.0,0.961936454885712,True,,earnings_change_institution_confirmed,ep_x_breadth,True,,0.694,prior:ey_change_63,0.0061703070415303,0.9568055901639526,prior:ey_change_63,,,,False,20.0,,,,,,,,,,,
2026-09-06,svr_lowturn,ff5f508e947d,cc-miner:cc_20260906_pool6,negative,screen,-0.0224406952678149,-2.8439541674441657,,,,,,,,,,,,,,screen_pass,,"where(lt(rank(ts_mean(turnover, 60)), 0.5), rank(ts_mean(fillna(short_vol_ratio, 0), 20)), 0.5)","where(lt(rank(ts_mean(turnover, 60)), 0.5), rank(ts_mean(fillna(short_vol_ratio, 0), 20)), 0.5)",60.0,9.0,0.9747385973587236,True,,short_volume_low_turnover,svr20_level,False,svr20_level,0.722,prior:svr20_level,0.008863628689152,1.26371408736302,prior:svr20_level,,,,False,20.0,,,,,,,,,,,
2026-09-06,insider_buy_cheap,306bdc2ab6c0,cc-miner:cc_20260906_pool6,positive,screen,-0.0125368324611573,-1.851746863980176,,,,,,,,,,,,,,screen_fail,,"where(gt(ts_sum(insider_buys, 20), 0), sector_rank(book_to_market), 0.5)","where(gt(ts_sum(insider_buys, 20), 0), sector_rank(book_to_market), 0.5)",20.0,6.0,0.9763916509963438,False,,insider_buy_value_gate,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,insider_sell_abn,2bf81b3ecd0d,cc-miner:cc_20260906_pool6,negative,screen,0.0027929153715996,0.2499032049170511,,,,,,,,,,,,,,screen_fail,,"div(ts_sum(insider_sells, 60), add(mul(ts_mean(insider_sells, 250), 60), 1))","div(ts_sum(insider_sells, 60), add(mul(ts_mean(insider_sells, 250), 60), 1))",250.0,7.0,0.9746664116103556,False,,insider_abnormal_selling,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,ind_insider_sell,23b90880e02b,cc-miner:cc_20260906_pool6,negative,screen,0.0040037378820677,0.2129459924564205,,,,,,,,,,,,,,screen_fail,,"sub(rank(ts_sum(insider_sells, 120)), sector_demean(rank(ts_sum(insider_sells, 120))))","sub(rank(ts_sum(insider_sells, 120)), sector_demean(rank(ts_sum(insider_sells, 120))))",120.0,8.0,0.9759585365061376,False,,industry_insider_selling,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,top5_change_sn,65f33beddfa7,cc-miner:cc_20260906_pool6,positive,screen,0.0112268093405397,1.4537143942558264,,,,,,,,,,,,,,screen_fail,,"sector_rank(delta(inst_top5, 63))","sector_rank(delta(inst_top5, 63))",63.0,3.0,0.9791094444223876,False,,intra_industry_concentration_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,earn_stability,b7242705ff2b,cc-miner:cc_20260906_pool6,negative,screen,0.0086070702225613,0.7962467180006203,,,,,,,,,,,,,,screen_fail,,"ts_std(roe, 250)","ts_std(roe, 250)",250.0,2.0,0.905920314152377,False,,earnings_stability,,,,,,,,,,,,False,20.0,,,,,,,,,,,
2026-09-06,ind_idiovol60,1bc734d4e162,cc-miner:cc_20260906_pool6,negative,screen,-0.0274509654857659,-1.65362715169508,,,,,,,,,,,,,,screen_fail,,"sub(rank(ts_std(demean(returns), 60)), sector_demean(rank(ts_std(demean(returns), 60))))","sub(rank(ts_std(demean(returns), 60)), sector_demean(rank(ts_std(demean(returns), 60))))",61.0,10.0,0.9995668855097938,False,,industry_idiosyncratic_volatility,,,,,,,,,,,,False,20.0,,,,,,,,,,,
